Date,High,open_lag_1,low_lag_2,low_lag_1,high_lag_1,Low,Close_1
2002-09-10,8602.61,8425.88,8296.46,8315.67,8558.01,8502.32,8581.17
2002-09-11,8726.9,8520.14,8315.67,8502.32,8602.61,8570.22,8379.41
2002-09-12,8574.94,8604.27,8502.32,8570.22,8726.9,8359.09,8312.69
2002-09-13,8378.44,8574.94,8570.22,8359.09,8574.94,8247.84,8380.18
2002-09-16,8389.26,8377.68,8359.09,8247.84,8378.44,8257.69,8207.55
2002-09-17,8482.34,8311.79,8247.84,8257.69,8389.26,8192.01,8172.45
2002-09-18,8253.53,8386.35,8257.69,8192.01,8482.34,8051.91,7942.39
2002-09-19,8170.65,8203.07,8192.01,8051.91,8253.53,7939.83,7986.02
2002-09-20,8017.37,8170.65,8051.91,7939.83,8170.65,7922.07,7872.15
2002-09-23,7984.77,7945.93,7939.83,7922.07,8017.37,7788.42,7683.13
2002-09-24,7871.23,7984.77,7922.07,7788.42,7984.77,7666.0,7841.82
2002-09-25,7891.28,7871.23,7788.42,7666.0,7871.23,7665.66,7997.12
2002-09-26,7999.06,7687.16,7666.0,7665.66,7891.28,7844.62,7701.45
2002-09-27,7996.01,7844.62,7665.66,7844.62,7999.06,7694.72,7591.93
2002-09-30,7698.81,7996.01,7844.62,7694.72,7996.01,7460.78,7938.79
2002-10-01,7940.59,7698.81,7694.72,7460.78,7698.81,7593.04,7755.61
2002-10-02,7969.37,7593.04,7460.78,7593.04,7940.59,7742.02,7717.19
2002-10-03,7913.47,7936.57,7593.04,7742.02,7969.37,7693.33,7528.4
2002-10-04,7784.81,7753.46,7742.02,7693.33,7913.47,7472.01,7422.84
2002-10-07,7637.91,7719.34,7693.33,7472.01,7784.81,7404.94,7501.49
2002-10-08,7622.66,7528.68,7472.01,7404.94,7637.91,7331.42,7286.27
2002-10-09,7500.03,7425.82,7404.94,7331.42,7622.66,7282.39,7533.95
2002-10-10,7560.93,7499.96,7331.42,7282.39,7500.03,7197.49,7850.29
2002-10-11,7901.26,7286.34,7282.39,7197.49,7560.93,7540.74,7877.4
2002-10-14,7915.0,7540.74,7197.49,7540.74,7901.26,7745.7,8255.68
2002-10-15,8255.68,7848.21,7540.74,7745.7,7915.0,7883.23,8036.03
2002-10-16,8232.1,7883.23,7745.7,7883.23,8255.68,8013.41,8275.04
2002-10-17,8318.45,8232.1,7883.23,8013.41,8232.1,8038.24,8322.4
2002-10-18,8331.56,8038.31,8013.41,8038.24,8318.45,8147.2,8538.24
2002-10-21,8547.83,8287.72,8038.24,8147.2,8331.56,8230.5,8450.16
2002-10-22,8534.08,8320.74,8147.2,8230.5,8547.83,8376.15,8494.27
2002-10-23,8494.76,8534.08,8230.5,8376.15,8534.08,8294.38,8317.34
2002-10-24,8558.63,8448.56,8376.15,8294.38,8494.76,8277.87,8443.99
2002-10-25,8445.3,8495.38,8294.38,8277.87,8558.63,8258.52,8368.04
2002-10-28,8531.45,8317.48,8277.87,8258.52,8445.3,8325.45,8368.94
2002-10-29,8399.74,8448.98,8258.52,8325.45,8531.45,8198.04,8427.41
2002-10-30,8459.31,8367.28,8325.45,8198.04,8399.74,8307.42,8397.03
2002-10-31,8493.92,8363.95,8198.04,8307.42,8459.31,8336.34,8517.64
2002-11-01,8542.27,8427.34,8307.42,8336.34,8493.92,8309.5,8571.6
2002-11-04,8730.64,8395.64,8336.34,8309.5,8542.27,8521.6,8678.27
2002-11-05,8691.38,8521.6,8309.5,8521.6,8730.64,8544.42,8771.01
2002-11-06,8800.0,8568.76,8521.6,8544.42,8691.38,8590.19,8586.24
2002-11-07,8766.22,8677.17,8544.42,8590.19,8800.0,8549.82,8537.13
2002-11-08,8668.91,8766.08,8590.19,8549.82,8766.22,8498.92,8358.95
2002-11-11,8535.88,8585.75,8549.82,8498.92,8668.91,8349.53,8386.0
2002-11-12,8504.67,8535.81,8498.92,8349.53,8535.88,8356.73,8398.49
2002-11-13,8493.51,8356.73,8349.53,8356.73,8504.67,8298.68,8542.13
2002-11-14,8545.11,8380.32,8356.73,8298.68,8493.51,8403.69,8579.09
2002-11-15,8583.95,8403.69,8298.68,8403.69,8545.11,8460.77,8486.57
2002-11-18,8636.24,8535.64,8403.69,8460.77,8583.95,8480.68,8474.78
2002-11-19,8546.84,8579.74,8460.77,8480.68,8636.24,8405.12,8623.01
2002-11-20,8643.03,8484.93,8480.68,8405.12,8546.84,8439.06,8845.15
2002-11-21,8856.57,8469.57,8405.12,8439.06,8643.03,8625.48,8804.84
2002-11-22,8880.39,8625.48,8439.06,8625.48,8856.57,8801.0,8849.4
2002-11-25,8868.87,8842.41,8625.48,8801.0,8880.39,8756.02,8676.42
2002-11-26,8844.4,8804.97,8801.0,8756.02,8868.87,8670.18,8931.68
2002-11-27,8939.91,8844.12,8756.02,8670.18,8844.4,8678.96,8896.09
2002-11-29,8950.33,8678.96,8670.18,8678.96,8939.91,8891.29,8862.57
2002-12-02,9043.37,8933.67,8678.96,8891.29,8950.33,8787.15,8742.93
2002-12-03,8861.13,8902.95,8891.29,8787.15,9043.37,8721.88,8737.85
2002-12-04,8811.62,8861.13,8787.15,8721.88,8861.13,8653.38,8623.28
2002-12-05,8769.05,8734.22,8721.88,8653.38,8811.62,8608.75,8645.77
2002-12-06,8679.51,8740.66,8653.38,8608.75,8769.05,8501.86,8473.41
2002-12-09,8643.99,8620.88,8608.75,8501.86,8679.51,8473.0,8574.26
2002-12-10,8578.99,8643.99,8501.86,8473.0,8643.99,8469.55,8589.14
2002-12-11,8625.89,8473.61,8473.0,8469.55,8578.99,8487.53,8538.4
2002-12-12,8615.13,8571.52,8469.55,8487.53,8625.89,8510.84,8433.71
2002-12-13,8536.07,8590.99,8487.53,8510.84,8615.13,8422.94,8627.4
2002-12-16,8627.54,8536.07,8510.84,8422.94,8536.07,8434.74,8535.39
2002-12-17,8638.64,8436.59,8422.94,8434.74,8627.54,8525.45,8447.35
2002-12-18,8531.38,8626.99,8434.74,8525.45,8638.64,8407.72,8364.8
2002-12-19,8505.23,8531.31,8525.45,8407.72,8531.38,8327.78,8512.01
2002-12-20,8513.65,8441.94,8407.72,8327.78,8505.23,8367.41,8493.29
2002-12-23,8554.04,8367.41,8327.78,8367.41,8513.65,8462.64,8448.11
2002-12-24,8491.99,8511.39,8367.41,8462.64,8554.04,8443.65,8432.61
2002-12-26,8565.01,8491.99,8462.64,8443.65,8491.99,8408.71,8303.78
2002-12-27,8449.41,8448.86,8443.65,8408.71,8565.01,8285.14,8332.85
2002-12-30,8364.74,8429.28,8408.71,8285.14,8449.41,8252.51,8341.63
2002-12-31,8361.31,8304.06,8285.14,8252.51,8364.74,8242.91,8607.52
2003-01-02,8608.27,8332.24,8252.51,8242.91,8361.31,8342.38,8601.69
2003-01-03,8635.49,8342.38,8242.91,8342.38,8608.27,8552.87,8773.57
2003-01-06,8800.59,8607.38,8342.38,8552.87,8635.49,8602.51,8740.59
2003-01-07,8802.36,8602.78,8552.87,8602.51,8800.59,8713.1,8595.31
2003-01-08,8736.07,8775.84,8602.51,8713.1,8802.36,8580.1,8776.18
2003-01-09,8787.7,8735.93,8713.1,8580.1,8736.07,8596.61,8784.89
2003-01-10,8818.55,8596.68,8580.1,8596.61,8787.7,8689.58,8785.98
2003-01-13,8869.29,8776.04,8596.61,8689.58,8818.55,8746.97,8842.62
2003-01-14,8843.37,8787.83,8689.58,8746.97,8869.29,8746.35,8723.18
2003-01-15,8854.61,8787.22,8746.97,8746.35,8843.37,8702.14,8697.87
2003-01-16,8805.52,8843.64,8746.35,8702.14,8854.61,8673.05,8586.74
2003-01-17,8695.82,8721.12,8702.14,8673.05,8805.52,8559.11,8442.9
2003-01-21,8623.49,8695.82,8673.05,8559.11,8695.82,8438.18,8318.73
2003-01-22,8444.61,8586.26,8559.11,8438.18,8623.49,8306.59,8369.47
2003-01-23,8386.61,8439.54,8438.18,8306.59,8444.61,8255.86,8131.01
2003-01-24,8367.89,8320.72,8306.59,8255.86,8386.61,8112.43,7989.56
2003-01-27,8150.34,8367.89,8255.86,8112.43,8367.89,7957.82,8088.84
2003-01-28,8114.0,8128.54,8112.43,7957.82,8150.34,7991.07,8110.71
2003-01-29,8158.02,7991.07,7957.82,7991.07,8114.0,7945.0,7945.13
2003-01-30,8141.09,8087.95,7991.07,7945.0,8158.02,7938.62,8053.81
2003-01-31,8089.66,8109.14,7945.0,7938.62,8141.09,7917.16,8109.82
2003-02-03,8152.08,7939.72,7938.62,7917.16,8089.66,8053.74,8013.29
2003-02-04,8104.61,8053.74,7917.16,8053.74,8152.08,7934.77,7985.18
2003-02-05,8152.53,8104.61,8053.74,7934.77,8104.61,7967.82,7929.3
2003-02-06,7991.96,8014.45,7934.77,7967.82,8152.53,7881.3,7864.23
2003-02-07,8001.08,7981.95,7967.82,7881.3,7991.96,7830.02,7920.11
2003-02-10,7933.68,7932.45,7881.3,7830.02,8001.08,7801.29,7843.11
2003-02-11,7985.52,7865.74,7830.02,7801.29,7933.68,7806.5,7758.17
2003-02-12,7854.62,7920.93,7801.29,7806.5,7985.52,7753.71,7749.87
2003-02-13,7781.89,7836.36,7806.5,7753.71,7854.62,7628.99,7908.8
2003-02-14,7908.8,7756.55,7753.71,7628.99,7781.89,7725.32,8041.15
2003-02-18,8076.02,7750.9,7628.99,7725.32,7908.8,7909.3,8000.6
2003-02-19,8043.11,7909.3,7725.32,7909.3,8076.02,7935.27,7914.96
2003-02-20,8027.35,8033.8,7909.3,7935.27,8043.11,7893.74,8018.11
2003-02-21,8039.27,8002.7,7935.27,7893.74,8027.35,7854.38,7858.24
2003-02-24,8017.34,7915.52,7893.74,7854.38,8039.27,7851.11,7909.5
2003-02-25,7920.49,8017.34,7854.38,7851.11,8017.34,7719.64,7806.98
2003-02-26,7925.81,7856.42,7851.11,7719.64,7920.49,7793.89,7884.99
2003-02-27,7924.62,7907.39,7719.64,7793.89,7925.81,7789.95,7891.08
2003-02-28,7965.8,7807.96,7793.89,7789.95,7924.62,7855.44,7837.86
2003-03-03,7981.46,7886.11,7789.95,7855.44,7965.8,7822.73,7704.87
2003-03-04,7845.71,7890.24,7855.44,7822.73,7981.46,7704.31,7775.6
2003-03-05,7775.6,7838.14,7822.73,7704.31,7845.71,7661.32,7673.99
2003-03-06,7777.42,7702.35,7704.31,7661.32,7775.6,7659.09,7740.03
2003-03-07,7743.82,7774.76,7661.32,7659.09,7777.42,7562.65,7568.18
2003-03-10,7739.47,7671.75,7659.09,7562.65,7743.82,7559.64,7524.06
2003-03-11,7642.41,7739.4,7562.65,7559.64,7739.47,7520.63,7552.07
2003-03-12,7552.07,7568.53,7559.64,7520.63,7642.41,7416.64,7821.75
2003-03-13,7824.34,7517.76,7520.63,7416.64,7552.07,7555.29,7859.71
2003-03-14,7931.63,7555.29,7416.64,7555.29,7824.34,7799.48,8141.92
2003-03-17,8145.84,7822.17,7555.29,7799.48,7931.63,7779.73,8194.23
2003-03-18,8209.36,7857.96,7799.48,7779.73,8145.84,8096.12,8265.45
2003-03-19,8277.64,8142.69,7779.73,8096.12,8209.36,8141.5,8286.6
2003-03-20,8318.81,8193.04,8096.12,8141.5,8277.64,8130.86,8521.62
2003-03-21,8522.18,8264.68,8141.5,8130.86,8318.81,8290.38,8214.68
2003-03-24,8514.82,8290.38,8130.86,8290.38,8522.18,8185.2,8280.23
2003-03-25,8337.72,8514.82,8290.38,8185.2,8514.82,8180.72,8229.88
2003-03-26,8284.99,8216.85,8185.2,8180.72,8337.72,8187.73,8201.45
2003-03-27,8251.8,8279.88,8180.72,8187.73,8284.99,8104.05,8145.77
2003-03-28,8205.09,8226.39,8187.73,8104.05,8251.8,8105.79,7992.13
2003-03-31,8142.83,8198.85,8104.05,8105.79,8205.09,7929.31,8069.86
2003-04-01,8100.53,8142.83,8105.79,7929.31,8142.83,7979.69,8285.06
2003-04-02,8316.64,7992.83,7929.31,7979.69,8100.53,8070.98,8240.38
2003-04-03,8335.62,8070.98,7979.69,8070.98,8316.64,8237.54,8277.15
2003-04-04,8305.86,8285.76,8070.98,8237.54,8335.62,8215.1,8300.41
2003-04-07,8520.21,8240.59,8237.54,8215.1,8305.86,8284.15,8298.92
2003-04-08,8342.83,8284.15,8215.1,8284.15,8520.21,8260.48,8197.94
2003-04-09,8388.33,8299.12,8284.15,8260.48,8342.83,8195.14,8221.33
2003-04-10,8225.04,8299.28,8260.48,8195.14,8388.33,8145.87,8203.41
2003-04-11,8337.65,8198.99,8195.14,8145.87,8225.04,8179.74,8351.1
2003-04-14,8351.94,8223.22,8145.87,8179.74,8337.65,8201.55,8402.36
2003-04-15,8402.43,8203.97,8179.74,8201.55,8351.94,8307.54,8257.61
2003-04-16,8446.33,8347.66,8201.55,8307.54,8402.43,8233.73,8337.65
2003-04-17,8347.45,8405.72,8307.54,8233.73,8446.33,8235.41,8328.9
2003-04-21,8397.95,8255.79,8233.73,8235.41,8347.45,8301.94,8484.99
2003-04-22,8487.51,8336.67,8235.41,8301.94,8397.95,8263.98,8515.66
2003-04-23,8526.38,8326.38,8301.94,8263.98,8487.51,8451.45,8440.04
2003-04-24,8512.44,8484.92,8263.98,8451.45,8526.38,8395.7,8306.35
2003-04-25,8439.33,8512.44,8451.45,8395.7,8512.44,8288.49,8471.61
2003-04-28,8501.66,8438.98,8395.7,8288.49,8439.33,8305.03,8502.99
2003-04-29,8559.77,8306.84,8288.49,8305.03,8501.66,8442.34,8480.09
2003-04-30,8528.75,8472.88,8305.03,8442.34,8559.77,8432.12,8454.25
2003-05-01,8488.35,8501.38,8442.34,8432.12,8528.75,8340.23,8582.68
2003-05-02,8593.25,8478.48,8432.12,8340.23,8488.35,8409.29,8531.57
2003-05-05,8601.94,8453.48,8340.23,8409.29,8593.25,8511.11,8588.36
2003-05-06,8641.22,8583.17,8409.29,8511.11,8601.94,8525.75,8560.63
2003-05-07,8635.06,8531.28,8511.11,8525.75,8641.22,8529.04,8491.22
2003-05-08,8575.11,8585.42,8525.75,8529.04,8635.06,8477.36,8604.6
2003-05-09,8612.79,8558.67,8529.04,8477.36,8575.11,8492.69,8726.73
2003-05-12,8743.47,8492.69,8477.36,8492.69,8612.79,8569.44,8679.25
2003-05-13,8723.29,8603.9,8492.69,8569.44,8743.47,8647.6,8647.82
2003-05-14,8728.41,8722.88,8569.44,8647.6,8723.29,8608.31,8713.14
2003-05-15,8727.78,8673.29,8647.6,8608.31,8728.41,8643.11,8678.97
2003-05-16,8742.58,8649.22,8608.31,8643.11,8727.78,8644.82,8493.39
2003-05-19,8676.59,8710.36,8643.11,8644.82,8742.58,8483.31,8491.36
2003-05-20,8550.26,8676.52,8644.82,8483.31,8676.59,8416.72,8516.43
2003-05-21,8523.16,8494.09,8483.31,8416.72,8550.26,8431.21,8594.02
2003-05-22,8628.14,8485.62,8416.72,8431.21,8523.16,8509.22,8601.38
2003-05-23,8625.82,8516.99,8431.21,8509.22,8628.14,8541.57,8781.35
2003-05-27,8792.44,8594.02,8509.22,8541.57,8625.82,8540.59,8793.12
2003-05-28,8854.53,8600.54,8541.57,8540.59,8792.44,8773.93,8711.18
2003-05-29,8862.58,8781.84,8540.59,8773.93,8854.53,8679.6,8850.26
2003-05-30,8868.33,8787.23,8773.93,8679.6,8862.58,8711.39,8897.81
2003-06-02,9003.27,8711.46,8679.6,8711.39,8868.33,8851.45,8922.95
2003-06-03,8940.38,8851.45,8711.39,8851.45,9003.27,8861.32,9038.98
2003-06-04,9057.4,8898.23,8851.45,8861.32,8940.38,8909.01,9041.3
2003-06-05,9045.15,8919.94,8861.32,8909.01,9057.4,8969.24,9062.79
2003-06-06,9215.88,9036.67,8909.01,8969.24,9045.15,9045.57,8980.0
2003-06-09,9066.45,9045.57,8969.24,9045.57,9215.88,8945.59,9054.89
2003-06-10,9059.29,9061.18,9045.57,8945.59,9066.45,8980.65,9183.22
2003-06-11,9183.22,8980.79,8945.59,8980.65,9059.29,9038.07,9196.55
2003-06-12,9236.11,9048.85,8980.65,9038.07,9183.22,9116.86,9117.12
2003-06-13,9222.67,9184.29,9038.07,9116.86,9236.11,9074.08,9318.96
2003-06-16,9318.96,9197.88,9116.86,9074.08,9222.67,9117.56,9323.02
2003-06-17,9352.77,9117.56,9074.08,9117.56,9318.96,9268.96,9293.8
2003-06-18,9333.66,9319.66,9117.56,9268.96,9352.77,9232.05,9179.53
2003-06-19,9313.29,9322.67,9268.96,9232.05,9333.66,9154.74,9200.75
2003-06-20,9276.51,9293.8,9232.05,9154.74,9313.29,9180.93,9072.95
2003-06-23,9199.7,9180.93,9154.74,9180.93,9276.51,9038.29,9109.85
2003-06-24,9140.81,9199.49,9180.93,9038.29,9199.7,9057.89,9011.53
2003-06-25,9161.74,9071.48,9038.29,9057.89,9140.81,9000.68,9079.04
2003-06-26,9092.21,9109.57,9057.89,9000.68,9161.74,8987.16,8989.05
2003-06-27,9105.51,9011.06,9000.68,8987.16,9092.21,8970.28,8985.44
2003-06-30,9068.05,9079.74,8987.16,8970.28,9105.51,8970.43,9040.95
2003-07-01,9050.82,8990.74,8970.28,8970.43,9068.05,8871.2,9142.84
2003-07-02,9148.3,8983.66,8970.43,8871.2,9050.82,9043.54,9070.21
2003-07-03,9149.63,9043.54,8871.2,9043.54,9148.3,9035.34,9216.79
2003-07-07,9261.12,9141.16,9043.54,9035.34,9149.63,9073.92,9223.09
2003-07-08,9236.39,9073.92,9035.34,9073.92,9261.12,9162.94,9156.21
2003-07-09,9229.11,9213.48,9073.92,9162.94,9236.39,9108.24,9036.04
2003-07-10,9154.53,9221.9,9162.94,9108.24,9229.11,8996.76,9119.59
2003-07-11,9146.48,9154.53,9108.24,8996.76,9154.53,9035.52,9177.15
2003-07-14,9278.41,9036.39,8996.76,9035.52,9146.48,9126.45,9128.97
2003-07-15,9238.01,9126.45,9035.52,9126.45,9278.41,9091.3,9094.59
2003-07-16,9153.42,9179.18,9126.45,9091.3,9238.01,9042.19,9050.82
2003-07-17,9113.57,9133.7,9091.3,9042.19,9153.42,9017.84,9188.15
2003-07-18,9188.15,9089.34,9042.19,9017.84,9113.57,9052.29,9096.69
2003-07-21,9187.8,9052.29,9017.84,9052.29,9188.15,9075.19,9158.45
2003-07-22,9174.42,9187.8,9052.29,9075.19,9187.8,9037.3,9194.24
2003-07-23,9203.48,9098.65,9075.19,9037.3,9174.42,9102.28,9112.51
2003-07-24,9281.42,9159.08,9037.3,9102.28,9203.48,9106.42,9284.57
2003-07-25,9284.57,9196.56,9102.28,9106.42,9281.42,9085.13,9266.51
2003-07-28,9303.83,9113.85,9106.42,9085.13,9284.57,9234.5,9204.46
2003-07-29,9289.69,9284.92,9085.13,9234.5,9303.83,9168.26,9200.05
2003-07-30,9236.54,9268.19,9234.5,9168.26,9289.69,9164.97,9233.8
2003-07-31,9361.4,9204.39,9168.26,9164.97,9236.54,9199.28,9153.97
2003-08-01,9234.22,9199.35,9164.97,9199.28,9361.4,9138.29,9186.04
2003-08-04,9209.15,9232.68,9199.28,9138.29,9234.22,9048.58,9036.32
2003-08-05,9187.73,9154.18,9138.29,9048.58,9209.15,9034.57,9061.74
2003-08-06,9134.57,9185.27,9048.58,9034.57,9187.73,8997.11,9126.45
2003-08-07,9135.0,9032.96,9034.57,8997.11,9134.57,9031.14,9191.09
2003-08-08,9191.37,9060.48,8997.11,9031.14,9135.0,9127.36,9217.35
2003-08-11,9251.59,9127.36,9031.14,9127.36,9191.37,9146.62,9310.06
2003-08-12,9310.27,9189.62,9127.36,9146.62,9251.59,9208.8,9271.76
2003-08-13,9322.11,9218.12,9146.62,9208.8,9310.27,9233.94,9310.56
2003-08-14,9334.57,9303.69,9208.8,9233.94,9322.11,9218.82,9321.69
2003-08-15,9337.17,9272.25,9233.94,9218.82,9334.57,9281.5,9412.45
2003-08-18,9419.38,9308.52,9218.82,9281.5,9337.17,9320.59,9428.9
2003-08-19,9445.08,9320.66,9281.5,9320.59,9419.38,9351.73,9397.51
2003-08-20,9423.26,9412.17,9320.59,9351.73,9445.08,9364.03,9423.68
2003-08-21,9481.44,9420.13,9351.73,9364.03,9423.26,9391.89,9348.87
2003-08-22,9499.97,9399.96,9364.03,9391.89,9481.44,9345.86,9317.64
2003-08-25,9350.77,9436.04,9391.89,9345.86,9499.97,9280.94,9340.45
2003-08-26,9353.86,9349.44,9345.86,9280.94,9350.77,9233.08,9333.79
2003-08-27,9346.98,9316.03,9280.94,9233.08,9353.86,9306.49,9374.21
2003-08-28,9392.59,9339.82,9233.08,9306.49,9346.98,9261.57,9415.82
2003-08-29,9421.23,9334.35,9306.49,9261.57,9392.59,9350.07,9523.27
2003-09-02,9535.97,9373.33,9261.57,9350.07,9421.23,9389.58,9568.46
2003-09-03,9597.38,9416.67,9350.07,9389.58,9535.97,9514.49,9587.9
2003-09-04,9609.09,9521.86,9389.58,9514.49,9597.38,9541.72,9503.34
2003-09-05,9589.52,9569.09,9514.49,9541.72,9609.09,9461.37,9586.29
2003-09-08,9599.34,9589.52,9541.72,9461.37,9589.52,9503.41,9507.2
2003-09-09,9584.95,9503.41,9461.37,9503.41,9599.34,9490.84,9420.46
2003-09-10,9504.95,9584.92,9503.41,9490.84,9584.95,9400.38,9459.76
2003-09-11,9502.84,9504.88,9490.84,9400.38,9504.95,9410.42,9471.55
2003-09-12,9488.32,9415.05,9400.38,9410.42,9502.84,9380.95,9448.81
2003-09-15,9490.91,9456.88,9410.42,9380.95,9488.32,9436.6,9567.34
2003-09-16,9571.13,9471.19,9380.95,9436.6,9490.91,9449.16,9545.65
2003-09-17,9594.43,9449.16,9436.6,9449.16,9571.13,9536.81,9659.13
2003-09-18,9662.84,9566.08,9449.16,9536.81,9594.43,9538.28,9644.82
2003-09-19,9686.08,9544.04,9536.81,9538.28,9662.84,9610.15,9535.41
2003-09-22,9641.87,9661.8,9538.28,9610.15,9686.08,9501.72,9576.04
2003-09-23,9583.48,9641.8,9610.15,9501.72,9641.87,9511.41,9425.51
2003-09-24,9592.67,9535.76,9501.72,9511.41,9583.48,9423.54,9343.96
2003-09-25,9458.49,9575.97,9511.41,9423.54,9592.67,9342.98,9313.08
2003-09-26,9358.28,9425.58,9423.54,9342.98,9458.49,9303.82,9380.24
2003-09-29,9395.32,9342.43,9342.98,9303.82,9358.28,9293.22,9275.06
2003-09-30,9378.1,9314.42,9303.82,9293.22,9395.32,9230.47,9469.2
2003-10-01,9472.76,9378.1,9293.22,9230.47,9378.1,9276.8,9487.8
2003-10-02,9511.06,9276.8,9230.47,9276.8,9472.76,9427.65,9572.31
2003-10-03,9666.53,9464.76,9276.8,9427.65,9511.06,9492.54,9594.98
2003-10-06,9624.91,9492.54,9427.65,9492.54,9666.53,9562.53,9654.61
2003-10-07,9654.61,9572.39,9492.54,9562.53,9624.91,9536.46,9630.9
2003-10-08,9672.02,9593.28,9562.53,9536.46,9654.61,9595.28,9680.01
2003-10-09,9768.69,9653.33,9536.46,9595.28,9672.02,9633.2,9674.68
2003-10-10,9712.24,9633.35,9595.28,9633.2,9768.69,9656.53,9764.38
2003-10-13,9783.49,9682.9,9633.2,9656.53,9712.24,9675.57,9812.98
2003-10-14,9812.98,9675.72,9656.53,9675.57,9783.49,9732.31,9803.05
2003-10-15,9850.01,9763.27,9675.57,9732.31,9812.98,9764.46,9791.72
2003-10-16,9823.42,9824.09,9732.31,9764.46,9850.01,9730.38,9721.79
2003-10-17,9815.79,9798.68,9764.46,9730.38,9823.42,9701.72,9777.94
2003-10-20,9777.94,9791.86,9730.38,9701.72,9815.79,9705.57,9747.64
2003-10-21,9784.31,9721.5,9701.72,9705.57,9777.94,9736.68,9598.24
2003-10-22,9742.05,9778.31,9705.57,9736.68,9784.31,9580.24,9613.13
2003-10-23,9622.16,9741.98,9736.68,9580.24,9742.05,9551.73,9582.46
2003-10-24,9600.98,9597.2,9580.24,9551.73,9622.16,9497.72,9608.16
2003-10-27,9663.79,9600.98,9551.73,9497.72,9600.98,9584.54,9748.31
2003-10-28,9749.94,9584.54,9497.72,9584.54,9663.79,9609.72,9774.53
2003-10-29,9787.27,9609.72,9584.54,9609.72,9749.94,9724.68,9786.61
2003-10-30,9838.76,9747.05,9609.72,9724.68,9787.27,9754.01,9801.12
2003-10-31,9839.86,9772.01,9724.68,9754.01,9838.76,9786.75,9858.46
2003-11-03,9896.16,9786.75,9754.01,9786.75,9839.86,9802.38,9838.83
2003-11-04,9874.83,9802.46,9786.75,9802.38,9896.16,9819.86,9820.83
2003-11-05,9859.34,9857.49,9802.38,9819.86,9874.83,9778.31,9856.97
2003-11-06,9870.6,9837.64,9819.86,9778.31,9859.34,9773.12,9809.79
2003-11-07,9903.57,9820.68,9778.31,9773.12,9870.6,9798.61,9756.53
2003-11-10,9824.38,9857.12,9773.12,9798.61,9903.57,9736.9,9737.79
2003-11-11,9761.2,9807.49,9798.61,9736.9,9824.38,9719.05,9848.83
2003-11-12,9859.34,9756.53,9736.9,9719.05,9761.2,9729.42,9837.94
2003-11-13,9852.9,9729.5,9719.05,9729.42,9859.34,9792.01,9768.68
2003-11-14,9892.97,9846.97,9729.42,9792.01,9852.9,9737.79,9710.83
2003-11-17,9765.64,9836.46,9792.01,9737.79,9892.97,9629.87,9624.16
2003-11-18,9750.46,9765.64,9737.79,9629.87,9765.64,9622.39,9690.46
2003-11-19,9707.64,9711.44,9629.87,9622.39,9750.46,9614.24,9619.42
2003-11-20,9726.09,9620.68,9622.39,9614.24,9707.64,9613.72,9628.53
2003-11-21,9650.31,9688.46,9614.24,9613.72,9726.09,9585.5,9747.79
2003-11-24,9749.35,9622.02,9613.72,9585.5,9650.31,9629.87,9763.94
2003-11-25,9795.21,9629.87,9585.5,9629.87,9749.35,9723.79,9779.57
2003-11-26,9794.68,9748.68,9629.87,9723.79,9795.21,9706.01,9782.46
2003-11-28,9804.98,9763.49,9723.79,9706.01,9794.68,9764.83,9899.05
2003-12-01,9902.23,9779.72,9706.01,9764.83,9804.98,9785.35,9853.64
2003-12-02,9900.45,9785.35,9764.83,9785.35,9902.23,9837.27,9873.42
2003-12-03,9942.01,9899.64,9785.35,9837.27,9900.45,9851.42,9930.82
2003-12-04,9933.86,9851.94,9837.27,9851.42,9942.01,9865.78,9862.68
2003-12-05,9923.42,9874.83,9851.42,9865.78,9933.86,9846.31,9965.27
2003-12-08,9970.16,9923.27,9865.78,9846.31,9923.42,9859.57,9923.42
2003-12-09,10003.1,9862.01,9846.31,9859.57,9970.16,9916.9,9921.86
2003-12-10,9958.38,9966.45,9859.57,9916.9,10003.1,9882.38,10008.2
2003-12-11,10026.5,9922.38,9916.9,9882.38,9958.38,9920.97,10042.2
2003-12-12,10052.1,9922.45,9882.38,9920.97,10026.5,9976.79,10022.8
2003-12-15,10139.6,10008.8,9920.97,9976.79,10052.1,10021.6,10129.6
2003-12-16,10137.6,10046.5,9976.79,10021.6,10139.6,10023.3,10145.3
2003-12-17,10146.4,10023.3,10021.6,10023.3,10137.6,10094.8,10248.1
2003-12-18,10254.1,10128.8,10023.3,10094.8,10146.4,10137.3,10278.2
2003-12-19,10293.2,10141.4,10094.8,10137.3,10254.1,10230.1,10338.0
2003-12-22,10338.0,10249.5,10137.3,10230.1,10293.2,10255.3,10341.3
2003-12-23,10375.9,10276.5,10230.1,10255.3,10338.0,10296.2,10305.2
2003-12-24,10341.5,10337.6,10255.3,10296.2,10375.9,10305.1,10324.7
2003-12-26,10343.0,10341.4,10296.2,10305.1,10341.5,10304.8,10450.0
2003-12-29,10450.0,10305.8,10305.1,10304.8,10343.0,10321.3,10425.0
2003-12-30,10456.1,10321.3,10304.8,10321.3,10450.0,10405.8,10453.9
2003-12-31,10462.4,10449.7,10321.3,10405.8,10456.1,10407.0,10409.8
2004-01-02,10527.0,10426.3,10405.8,10407.0,10462.4,10384.3,10544.1
